crude, ship	PAPANDREOU SAYS GREEKS READY FOR AGGRESSORS Greek Prime Minister Andreas Papandreou said today that the Greek armed froces were ready to tackle any aggressors following the sailing of a Turkish research vessel and warships towards disputed waters in the Aegean Sea. Papandreou told an emergency cabinet meeting in Athens "the military readiness of our country is able now to give a very hard lesson if our neighbours (Turkey) were to carry out military actions." He said the activities of the research vessel could be aimed at partitioning the Aegean. "The air force, navy and army are in a state of alert," General Guven Ergenc, Secretary General of the Turkish General Staff, told a news conference. He said the Turkish research ship Sismik 1, escorted by an unspecified number of warships, would sail into disputed waters in the Aegean Sea tomorrow morning. Ergenc told Reuters later that all leave had been cancelled for members of the armed forces in the Aegean coast area. The Turkish government said yesterday it had licensed the state-owned Turkish Petroleum Corp to explore for oil in international waters around three Greek islands off Turkey. Greece and Turkey have long-standing disputes over areas of the Aegean and the presence of Turkish troops in Cyprus. The latest row erupted when the Greek government said last month that it was taking control of a Canadian-led consortium which was already producing oil off the Greek island of Thassos and would drill in the same area after the takeover. Ergenc told the news conference the alert followed a government decision that Turkey should protect its interests "because of measures Greece has been taking in the Aegean in violation of international agreements." Asked how Turkey would react if Greece attacked any of the vessels, he said "If there is an attack, it is clear what has to be done. An attack on a warship is a cause for war." But he added "We are not in a state of war. The measures taken by the military are directed towards protecting our rights." Greece said yesterday it would defend its national rights in the Aegean and urged Turkey to accept reference of the dispute to the International Court of Justice in The Hague. Turkish Foreign Ministry spokesman Yalim Eralp told reporters today this was unacceptable because of preconditions Athens had attached. In Athens, Greek Prime Minister Papandreou said that if the Turkish vessel Sismik 1 began research operations "we will hinder it, of course not with words, as it cannot be stopped with words." Greek newspapers said the armed forces were on alert and navy ships had gone to the Aegean. But government spokesman Yannis Roubatis did not confirm the move, saying only "The Greek fleet is not at its naval base." Papandreou said that a map issued in Turkey showed 95 pct of the areas proposed for research were on the Greek continental shelf. Papandreou told the U.S. And NATO that if they had a part in orchestrating the present crisis in order to force Greece to negotiate with Turkey, the Greek government would not accept it. Papandreou has maintained in the past that he will not negotiate with Ankara until Turkey recognises Greek rights in the Aegean and withdraws its troops from Cyprus. He said that in the case of war with Turkey it would not be possible for Greece to discuss the future of American military bases here. Asked by reporters if he would close the U.S. Bases in Greece in the event of war, Papandreou replied "Obviously, and perhaps even before the war." REUTER
crude	ENIM OIL SIGNS CONTRACT WITH INDONESIA'S PERTAMINA <Enim Oil Co Ltd>, a wholly owned subsidiary of <Southern Cross Ltd> of Colorado, signed a production sharing contract with Indonesia's state oil company Pertamina to explore for oil in the Lematang block of Sumatra. It was the second production sharing contract signed by Pertamina this year. Three contracts were awarded in 1986. The agreement, signed at a public ceremony in the presence of Energy Minister Subroto, calls for the standard oil production split of 85-15 pct in Pertamina's favour. Hong Kong-based Enim Oil is contracted to spend 120 mln dlrs over the next six years, including 10 mln in the first two years. The 1,137 sq km Lematang block is located between two oil producing sectors of South Sumatra, and Enim officials said there is a good chance of getting a high return on investment. A spokesman said the area, which has not been drilled before, was neglected because it is deeper than surrounding blocks. He said new developments in seismic techniques have now made seismic survey possible. The agreement is similar to a production-sharing contract Pertamina signed with Occidental Petroleum Corp in February. Gas produced will be divided 70-30 pct in Pertamina's favour with operational costs deducted. Pertamina can market at least 50 pct of Enim Oil's production share, and Enim must give up 10 pct of its interest in the block to an appointed Indonesian company if it finds oil. Enim must also set aside 28.57 pct of its crude for refining in Indonesia if its share exceeds 150,000 barrels a day. REUTER
interest, money-fx	UK MONEY MARKET GIVEN LATE HELP OF 185 MLN STG The Bank of England said it gave the money market late, unspecified assistance of around 185 mln stg. This takes the total liquidity injected into the system by the bank today to 1.026 billion stg compared with a shortage it estimated at around one billion stg. Overnight interbank sterling dipped to 10 nine pct after the bank's announcement compared with levels around 10-1/2 pct shortly before and 11-1/4 11 pct initially today, dealers said. REUTER
corn, grain	CANADA PANEL ADVISES CUTTING U.S. CORN DUTY The Canadian Import Tribunal said the countervailing duty on U.S. corn imports should be cut to 30 Canadian cts a bushel from 1.10 dlrs a bushel. In a report to the Canadian finance department, the tribunal said the duty is hurting Canadian farmers and food processors. The duty was imposed last year after the revenue department found U.S. corn production was subsidized. It is now up to the government to decide whether to change the duty. Reuter
money-fx	TREASURY'S BAKER SAYS HE STANDS BY PARIS PACT TO FOSTER STABLE CURRENCIES
crude	API SAYS DISTILLATE, GAS STOCKS OFF IN WEEK Distillate fuel stocks held in primary storage fell by 4.4 mln barrels in the week ended Feb 27 to 127.10 mln barrels from 131.50 mln the previous week, the American Petroleum Institute (API) said. In its weekly statistical bulletin, the oil industry trade group said gasoline stocks fell 30,000 barrels to 252.92 mln barrels from a revised 252.95 mln, while crude oil stocks rose 700,000 barrels to 329.38 mln from a revised 328.68 mln. It said residual fuel stocks fell 380,000 barrels to 38.04 mln from 38.42 mln barrels. API said refinery runs in the week fell to 12.17 mln barrels per day from a revised 12.42 mln and refinery use of operating capacity was 78.1 pct, off from a revised 79.7 pct. Crude oil imports in the week fell to 3.98 mln bpd from a revised 4.22 mln, API added. Reuter
crude, ship	CHANCES OF DIRECT U.S.-IRAN GULF CLASH SEEN LOW U.S. moves to increase its warships in and around the Mideast Gulf could trigger more attacks on unprotected merchant ships but run little risk of sparking a direct military clash with Iran, diplomats said. They said the American decision inevitably carries some risk of armed confrontation, but Iran -- despite its blunt rhetoric -- would want to avoid this as much as Washington. "As Iran knows very well, what America is bringing into the Gulf could do serious damage," said one western diplomat. Diplomats see the greatest potential danger in more attacks on "soft targets" such as merchant shipping not protected by American or other western navy vessels patrolling the Gulf. The risk of Iranian attack on U.S. Warships or Kuwaiti oil tankers carrying the U.S. Flag and under naval escort is rated by diplomats as low. However, "There is the threat that the Iranians, seeing these heavily protected U.S.-flag tankers, will go for softer targets," one diplomat said. Tehran Radio quoted Iran's top defence spokesman Ali Akbar Hashemi Rafsanjani as saying yesterday that Washington was "moving to the brink of an armed encounter with us." The U.S. is increasing its Gulf fleet from seven to 10 warships and sending the refurbished battleship Missouri to patrol just outside the Strait of Hormuz. The build-up ties in with U.S. plans to start escorting Kuwaiti oil tankers next month, which have been re-registered to fly the American flag to give them naval protection. Shipping serving Kuwait has come under repeated attack by Iran, angered at the emirate's war backing of Iraq. Concern in the region has mounted over the threat posed by Chinese-made Silkworm missiles, which the U.S. says Iran is preparing to deploy near the Strait of Hormuz. The Missouri, with its four-escort flotilla, is likely to make Iran think twice about using the missiles, diplomats said. A military source in the Gulf has said Iran also set up a launching site for the Silkworms on captured Iraqi soil in the Faw peninsula, within range of Kuwait. "But anything that went as far as a direct attack on Kuwaiti territory would be a very serious escalation" likely moving world opinion against Iran, remarked one. Some diplomats believe Iran could also consider carrying out reprisals against the United States outside the Gulf. Rafsanjani, who is also parliamentary leader, predicted last Friday "a river of blood" throughout the world in the event of any U.S. strike against Iran. Western diplomats said Iran, which Washington has accused of being behind state-sponsored terrorism, had no demonstrable capacity to carry out attacks in the U.S. itself. Diplomats saw few potential targets in Lebanon now that most Americans have left in the wake of kidnappings linked to pro-Iranian groups. But Europe and Asia were potential trouble-spots, and Kuwait was one of the most obvious targets. Any backlash was likely to take the form of sabotage or other action to make it difficult to blame Iran, they added. Reuter
ship	TALKS FAIL TO END BRAZILIAN SEAMEN'S STRIKE Pay talks aimed at ending a week-old national seamen's strike collapsed today and the strike will continue, a union official said. The walkout by Brazil's 40,000 seamen has idled 160 ships in various ports, Jorge Luis Leao Franco, a senior official of the National Merchant Marine Union, told Reuters. The strikers, who are seeking a 275 pct pay increase, have rejected offers of a 100 pct raise from the state oil company Petrobras and an 80 pct increase from the National Union of Maritime Navigation Companies (Syndarma). Leao Franco said eight hours of talks in Rio de Janeiro with Labor Minister Almir Pazzianotto ended today without resolving the dispute. He said six ships were idle abroad -- in the Netherlands, Spain, Venezuela, France and South Africa. Economic analysts said the strike was of major concern to the government, which has suspended interest payments on part of Brazil's foreign debt following a drastic deterioration in the country's trade balance. The head of the National Merchant Marine Authority, Murilo Rubens Habbema, was quoted today as saying that if the strike continued foreign ships could be authorized to transport Brazilian exports. "Brazil is living through a crisis at the moment and it is not conceivable that exports be hit," he told the Gazeta Mercantil newspaper. Reuter
money-fx	FED EXPECTED TO ADD RESERVES IN MONEY MARKET The Federal Reserve is expected to enter the U.S. government securities market to add temporary reserves, economists said. They said it is likely to supply the reserves indirectly by arranging two to 2.5 billion dlrs of customer repurchase agreements. There is less chance of a direct reserve add instead via System repurchase agreements. Federal funds, which averaged 6.21 pct yesterday, opened at 6-3/8 pct and traded between there and 6-7/16 pct. Reuter
money-fx	LAWSON SEES NO CHANGE IN U.K. MONETARY POLICY British Chancellor of the Exchequer Nigel Lawson said he saw no immediate implications for British monetary policy arising from the Group of Seven meeting yesterday. "Exchange rate stability is in the U.K.'s interest," he told journalists. Asked what it meant for U.K. monetary policy, he said, "No, I do not think there are any immediate implications." Reuter
money-fx	BELGIAN CENTRAL BANK BUYS CURRENCY TO REPAY DEBT The Belgian National Bank bought foreign currencies against francs on the open market in the week ended March 9, a Bank spokesman said. In line with central bank policy he declined to give any details of the amount bought. The foreign currency purchased was used by the Treasury to repay foreign debt and did not affect the Bank's foreign exchange reserves. They slipped 394 mln francs to 37.33 billion, mostly due to sales of dollars for Special Drawing Rights, the spokesman said. REUTER
corn, grain	U.S. CONSERVATION SIGNUP SEEN 10 TO 12 MLN ACRES Grain traders and analysts look for a 10 to 12 mln acre sign-up in the USDA's conservation reserve program, scheduled to be announced after 1400 CST today. The USDA probably will accept about 80 to 90 pct of the acres submitted, they said. Total enrollment in the first three years of the program is only 8.9 mln acres, so the sharp increase expected this year has underpinned new crop corn futures all week. However, some analysts said a 10 to 12 mln acre sign-up may end up being negative to new crop corn prices, citing trade talk earlier this year that 14 to 15 mln acres may be submitted by farmers. Also, acres set-aside under the conservation program are by definition poor yielding, so the impact on total corn production will be minimal, they added. Reuter
ship	GULF BARGE FREIGHT RATES UP FURTHER ON CALL Gulf barge freight rates firmed again on the outlook for steady vessel loadings at the Gulf, increasing the demand for barges to supply those ships, dealers said. No barges traded today on the St Louis Merchants' Exchange call session, versus 29 yesterday. Quotes included - - Delivery this week on the Illinois River (Joliet) 135 pct of tariff bid/140 offered, with next week same river (ex Chicago) quoted the same - both up 2-1/2 percentage points. - Next week Mississippi River (St Louis) 120 pct bid/127-1/2 offered - up five points. - Next week Ohio River (Owensboro/south) 125 pct bid/132-1/2 offered - up 7-1/2 points. - On station Illinois River (south Chicago) 135 pct bid/140 offered - no comparison. - March Illinois (ex Chicago) 132-1/2 pct bid/140 offered - up 2-1/2 points. - March Ohio River bid at yesterday's traded level of 125 pct, offered at 132-1/2. - March lower Mississippi River (Memphis/Cairo) 112-1/2 pct bid/120 offered - no comparison. - May Illinois River (ex Chicago) 100 pct bid/107-1/2 offered - no comparison. - Sept/Nov Lower Mississippi River (Memphis/Cairo) 137-1/2 pct bid/145 offered, with Sept/Dec same section 125 pct bid/135 offered - no comparison. Reuter
interest, money-fx	FED EXPECTED TO ADD TEMPORARY RESERVES The Federal Reserve is expected to intervene in the government securities market to add temporary reserves via customer repurchase agreements, economists said. Most economists said the Fed will add 1.5 to two billion dlrs of temporary reserves via customer repurchase agreements, but some said there is a slim chance the Fed will inject permanent reserves via three-day system repurchase agreements. Federal funds opened at 6-1/16 pct and firmed to 6-1/8 pct in early trading. Funds averaged six pct on Friday. Reuter
dlr, money-fx	SENIOR ECONOMIST PREDICTS 30 PCT FALL IN DOLLAR a senior economist predicted the u.s. dollar would decline another 30 pct by year-end, but said he foresees no significant change in u.s. interest rates. "the market recognizes another 30 pct dollar depreciation is necessary," said rudiger dornbush of the massachusetts institute of technology. he said the only thing preventing the dollar from dropping far below current levels was intervention by central banks in definace of market forces. he said artifical support of the dollar had put the world's financial markets in an "excessively volatile" position, however, and predicted that within about four months "it is going to be very difficult to keep the dollar in place." the forecasts, dornbush added, are for "a steady deterioration from now on." dornbush, a university of chicago-educated economist, works with the national bureau of economic research as well as mit. he spoke here at the invitation of panama's national banking association, sponsor of a three-day international banking convention that got under way yesterday. dornbush discarded fears of soaring u.s. interest rates because of the declining dollar. "the u.s. cannot raise interest rates. if it raises interest rates all the debts will bounce in the foreign sector ... and all over latin america," he said. Reuter
interest, money-fx	U.K. MONEY MARKET GIVEN FURTHER 30 MLN STG HELP The Bank of England said it provided the money market with a further 30 mln stg assistance. This brings the Bank's total help so far today to 120 mln stg and compares with its upward revised estimate that the system would face a shortage of some 1.15 billon stg. The central bank bought bills for resale to the market in equal amounts on April 1, 2 and 3 at an interest rate of 10-7/16 pct. REUTER
crude	GOVERNMENTS SEEN MORE INVOLVED IN OIL DRILLING The offshore oil drilling industry will attract increasing numbers of government connected firms in the 1990s, according to Ronald Tappmeyer, Vice Chairman of Reading and Bates Drilling Co. Tappmeyer told the Offshore Technology Conference that contract drilling was reaching the same kind of situation that oil producing companies reached when their oilfields were nationalized in nations as Venezuela, Iran and Saudi Arabia. He said local connections to the nation whose waters are being drilled was an increasingly important factor in the market. "We have seen contractors put at competitive disadvantages in nations in which they had worked successfully for years essentially moved aside to make room for locally-owned firms or a locally-built rig," he said. Tappmeyer, who is president of the International Association of Drilling Contractors, said how far the trend would spread depends on the growth of trade protectionism. He added that international contractors will increasingly find their role restricted to regions that require special expertise and experience, such as wildcat areas and severe environments such as in the Arctic and extremely deep waters. Tappmeyer also said he expects producing companies to provide the main financing for offshore drilling in the coming decade as banks will be unwilling to repeat overexposing themselves and drilling contractors will have difficulty providing financing out of cash flow. At the same time, he said he saw the financing as indirect as he does not see producers getting back in the rig-owning business. He also said projectfinancing will have to be backed up by work commitments to guarantee the payoff of construction costs. For the time being, he said there was a superabundance of rigs. But he said there will be a need for new, technologically advanced rigs within a few years. He said the floating-drilling rigs were most likely to benefit from new developments in technology, adding that by 2,000 there should not be an ocean left that is too deep, too cold, too stormy or too remote to be explored. Reuter
money-fx	FED WILL BUY BILLS FOR CUSTOMER AFTER AUCTION The Federal Reserve said it will enter the U.S. Government securities market after the 1300 EST weekly bill auction to purchase around 900 mln dlrs of Treasury bills for customers, a spokesman said. He said the Fed will purchase bills with maturities from May through September 10. Dealers said Federal funds were trading at 6-3/8 pct when the Fed announced the operation. Reuter
dlr, money-fx	DOLLAR FALLS BELOW 145.00 YEN IN TOKYO -- DEALERS
crude	DUPONT UNIT RAISES CRUDE OIL POSTINGS Conoco Inc, a subsidiary of duPont deNemours <DD>, said it raised the contract price it will pay for all grades of crude oil 50 cts a barrel, effective yesterday. The increase brings Conoco's posted price for West Texas Intermediate to 19.00 dlrs a barrel. The West Texas Sour grade, at 34 API, now stands at 18.10 dlrs a barrel. Light Louisiana was also raised 50 cts to 19.35 dlrs barrel. Conoco last changed its crude postings on May 21. Reuter
crude	DECLINE IN U.S. DOLLAR MAY BOOST OPEC OIL PRICE The sliding value of the U.S. dollar may soon force the Organization of Petroleum Exporting Countries to raise its oil benchmark price, setting the stage for prices as high as 22 dlrs a barrel by yearend, top executives with U.S. oil companies said. The current benchmark price of 18 dlrs a barrel was established by the Organization of Petroleum Exporting Countries (OPEC) at its December meeting when the cartel set a 15.8 mln barrel per day production ceiling. But the continuing weakness of the U.S. dollar, the currency used by OPEC for its oil sales, is making the 18 dlr price difficult to sustain, said Fred Hartley, chairman of Unocal Corp <UCL>. The U.S. dollar has fallen in value by about 10 pct since December and has fallen by a total of about 40 pct during the past two years. Hartley told Reuters he expected significantly higher oil prices this winter and would not rule out the potential for 25 dlrs a barrel by the spring of 1988. "I think June will be the critical month to see what they do," said Hartley, who was in Houston to attend the World Petroleum Congress. OPEC has scheduled a regular meeting in June which some experts believe is likely to revive suggestions that oil should be priced according to a basket of world currencies instead of the U.S. dollar. E.H. Clark, chairman of <Baker Hughes Inc>, said the Saudi kingdom's need to generate revenues -- rather than greater world demand -- would drive any price increases. "The Saudis have made committments and have a balance of trade based on receiving 18 dlrs a barrel for this oil. But the U.S. dollar won't buy as much as it did five or six months ago," Clark said in an interview. "I'm betting on the Saudi king's need to sustain revenues." Clark predicted that world oil prices would top 22 dlrs a barrel by January one. However, the authoritative Middle East Economic Survey reported yesterday that Saudi Arabia would not seek to increase OPEC oil prices unless oil demand showed strong growth. Saudi sources told the newsletter that the policy was based on the longterm need to restore the competitive position of OPEC oil against other energy sources. Many oil industry experts are forecasting a modest increase in world oil demand averaging one pct annually during the next few years. Michel Moreau, a director of the <Elf Aquitaine Group>, said he believed the worldwide oil industry had reached a consensus that prices of at least 20 dlrs a barrel were necessary to cover exploration costs, royalties and taxes on new production. The 20 dlr level will be reached this year only if the cash-strapped nations of Nigeria, Egypt and Gabon refrain from discounting oil prices or increasing production levels, Moreau said. "I think if more than two (OPEC nations) defect, the production agreement will fall apart," he said. "But this threat is the Saudis' big stick to keep producers in line. Nobody wants a repeat of the collapse that occurred in 1986." Lawrence Rawl, chairman of Exxon Corp <XON>, told Reuters he expected prices would remain at 18 dlrs through the end of 1987, adding that 20 dlrs a barrel was a possibility. Other major companies are taking a more cautious view of prices, fearing that some OPEC members may yet upset the cartel's production agreement. "This is a year of testing," said Alfred Munk, manager of foreign affairs at Amoco Corp. (AN). "If they fail, there may be a price decline to about 14 dlrs a barrel." French-owned Total CFP's vice president Pierre Vaillaud said, "Demand is not going up very quickly, at best maybe one percent a year. You can't change the price with just one pct," Vaillaud said. Reuter
corn, grain	SOVIET SPRING CROPS SOWN ON ONLY 11 PCT OF LAND Soviet farmers had sown spring crops on only 15.8 mln hectares or 11 pct of cultivated land by April 27, compared with 26.2 mln ha by April 21, 1986, Izvestia said. Grains and pulses (except maize) were sown on 6.7 mln ha, compared with 13.1 mln at the same time last year, it added. Spring sowing is off to a slow start, with planting two to four weeks behind schedule in many areas of the Ukraine, Byelorussia and Russia, because the winter was unusually cold. Western agricultural experts believe the crop could still be good but heavy winterkill will make it difficult to reach the 1987 grain target of 232 mln tonnes. The 1986 crop was 210 mln. Reuter
ship	SENATOR LUGAR CALLS FOR CARGO PREFERENCE REPEAL The senior Republican on the U.S. Senate Agriculture Committee, Richard Lugar of Indiana, called for repeal of the cargo preference law that aids the American shipping industry but which he said hurts farmers. "Cargo preference is a costly special interest operated at the expense of American farmers and dockworkers," Lugar said in signing on as a co-sponsor or cargo preference repeal legislation. The law requires shipment of U.S. goods on American ships rather than foreign vessels which are less costly. Reuter
crude	VENEZUELA TO ANNOUCE PARTNER FOR COAL VENTURE Petroleos de Venezuela S.A will announce within two weeks the name of a foreign consortium it has chosen to help exploit the coal deposits at Guasare in western Zulia state, PDVSA president Juan Chacin Guzman said. Chacin told reporters the foreign partner will provide capital as well as technical and marketing expertise to the Carbozulia project, which the state oil company will manage. PDVSA officials said that among those who bid for the partnership is a consortium between Agip Carbone, a subsidiary of Italy's Ente Nazionale Idrocarburi (ENI), and Atlantic Richfield <ARC> of the United States. Minister of Energy and Mines Arturo Hernandez Grisanti said discussions are currently taking place to finalize the terms of the contract with the foreign partner. PDVSA vice-president Pablo Reimpell said last week the first shipment of coal from the Carbozulia project should be made during the final quarter of 1987, and would measure between 100-150,000 metric tons. Plans call for production to eventually reach 500,000 mt annually. Reimpell said the original investment in the project will be approximately 8 billion bolivars. Reuter
crude	MURPHY OIL <MUR> RAISES CRUDE POSTINGS Murphy Oil said it increased its crude oil posted prices by 50 cts a barrel, effective June 17. The company said its new posting for West Texas Intermediate and West Texas Sour is 19 dlrs a barrel. Light Louisiana Sweet crude is now 19.35 dollars a barrel, the company said. Increases follow a general trend in the industry started yesterday by Sun Co. Reuter
money-fx	SWISS COMMITTED TO JOINT CURRENCY INTERVENTION The Swiss National Bank will continue to take part in concerted intervention on currency markets as necessary, president Pierre Languetin told the bank's annual meeting. He said the dollar had on occasion hit highs or lows which bore no relation to economic fundamentals and cooperation between all monetary authorities was necessary to prevent it breaching thresholds that would damage everyone. "We are resolved -- as we have done in the past -- to take part in concerted intervention to the extent that this is possible and desirable," Languetin said. Languetin said Switzerland had noted with satisfaction the six nation Paris accord on currency stabilisation measures in February, adding that it had anchored the principle of strengthened international cooperation. He said measures such as recent concerted intervention were useful in the short term. But he added, "The (Paris) Louvre accord can produce no lasting effects without a correction of the fundamental imbalances, without a reduction of the American budget deficit and without stronger growth in Europe and Japan." Languetin said certain changes would probably be necessary in the "too expansive" monetary policy of the United States, adding that there was a prevailing view that U.S. Money supply was expanding too strongly. "If this should last long the dollar could only be stabilised at the cost of a substantial easing in monetary policy on the part of the other central banks, which would in turn create the basis for a new wave of world-wide inflation," he said. One positive factor was that monetary authorities in the most important countries had not relinquished their anti-inflation policies. REUTER
ship	LIBERIAN SHIP GROUNDED IN SUEZ CANAL REFLOATED A Liberian motor bulk carrier, the 72,203 dw tonnes Nikitas Roussos, which was grounded in the Suez canal yesterday, has been refloated and is now proceeding through the the canal, Lloyds Shipping Intelligence said. Reuter
crude, nat-gas	NOBLE <NBL> SUBMITS HIGH BID FOR TRACT Noble Affiliates Inc said it submitted the high bid for six tracts at the Central Gulf of Mexico sale on April 22. It said its exploration and production subsidiary, Samedan Oil Corp, participated in the high bid for the following tracts, West Cameron 296, East Cameron 296, Vermilion 266, Ship Shoal 350, Main Pass 90 and Main Pass 100. Reuter
grain, wheat	FAO SEES LOWER GLOBAL WHEAT, GRAIN OUTPUT IN 1987 The U.N. Food and Agriculture Organisation (FAO) said global wheat and coarse grain output was likely to fall in 1987 but supplies would remain adequate to meet demand. FAO said in its monthly food outlook bulletin total world grain output was expected to fall 38 mln tonnes to 1,353 mln in 1987, due mainly to unusually high winter losses in the Soviet Union, drought in China and reduced plantings in North America. World cereal stocks at the end of 1986/87 were forecast to rise 47 mln tonnes to a record 452 mln tonnes, softening the impact of reduced production. But stocks are unevenly distributed, with about 50 pct held by the U.S. "Thus the food security prospects in 1987/88 for many developing countries, particularly in Africa, depend crucially on the outcome of this year's harvests," FAO said. FAO said world cereal supplies in 1986/87 were estimated at a record 2,113 mln tonnes, about five pct higher than last season and due mainly to large stocks and a record 1986 harvest, estimated at 1,865 mln tonnes. FAO's forecast of 1986/87 world cereals trade was revised upwards by eight mln tonnes to 179 mln due to the likelihood of substantial buying by China and the Soviet Union. REUTER
grain, wheat	EGYPT AUTHORIZED TO BUY PL 480 WHEAT FLOUR-USDA Egypt has been authorized to purchase about 125,000 tonnes of U.S. wheat flour under an existing PL 480 agreement, the U.S. Agriculture Department said. It may buy the wheat flour, valued at 23.0 mln dlrs between April 8 and August 31, 1987 and ship it by September 30, the department said. Reuter
grain, wheat	AWB SAYS AUSTRALIAN WHEAT SALES OVER 10 MLN TONNES The Australian Wheat Board's (AWB) 1986/87 export program is well advanced with over 10 mln tonnes already sold, AWB general manager Ron Paice said. "We are certainly within reach of our 15 mln tonne export target for the year," he said in a statement. He did not detail the commitments already made, but an AWB spokesman said they include sales to Egypt, China, Iran, the Soviet Union and Iraq. In the 1985/86 wheat year ended September 30, the AWB exported a record 15.96 mln tonnes. Paice also said the 1986/87 Australian wheat harvest has ended after a long, cool summer with 15.14 mln tonnes delivered to the AWB. The season produced another good crop, with only 0.2 pct of receivals being downgraded to feed quality, he said. However, it is likely that some weather-damaged grain was still being held on farms and further milling and feed wheat may be delivered following the recent announcement of the final Guaranteed Minimum Price for 1986/87, he said. Paice did not give a crop estimate, but the AWB's February Wheat Australia publication put the crop at 16.7 mln tonnes. But the AWB spokesman said it is likely this estimate could turn out to be too high, based on the receivals level, and the final crop figure would probably be nearer to 16.2 mln tonnes. The official estimate is not yet available. In the 1985/86 season, the AWB received 15.08 mln tonnes of the 16.13 mln tonne crop. Another 422,000 tonnes was retained on-farm and 620,000 sold under the permit system introduced in 1984/85 to allow farmers to sell feed wheat to the grain trade outside the AWB's receival system, according to Bureau of Agricultural Economics data. REUTER
crude, ship	BAD WEATHER CLOSES ALEXANDRIA PORT, OIL TERMINAL Strong winds and high seas today closed Alexandria, Egypt's biggest port, and an oil pipeline terminal nearby, officials said. Facilities of the Suez-Mediterranean Arab Petroleum Pipelines Company at Sidi Kreir, 32 km southeast of Alexandria, were closed this morning after one tanker loaded and sailed. Officials said that five other tankers were waiting outside the terminal for conditions to improve. Reuter
ship	JAPAN LINE SELLING TANKERS AND BULKERS Major tanker operator, Japan Line Ltd <JLIT.T>, is selling 20 VLCCs and several bulk carriers for scrap or further trading, industry sources said. The tanker disposals include Japan Orchid (231,722 dwt), Japan Lupinus (233,641 dwt), Sovereign (233,313 dwt), Rosebay (274,531 dwt), Saffron (268,038 dwt) and Cattleya (267,807 dwt), all of which have been reported on the London sale and purchase market, they said, but refused to give further details. Japan Line officials declined to comment. REUTER
money-fx	BAKER REMARKS AIMED AT CONFIRMING ACCORD-MIYAZAWA Japan's Finance Minister Kiichi Miyazawa said that remarks by U.S. Treasury Secretary James Baker on Sunday that some nations were not abiding by the spirit of the Louvre Accord were just aimed at reaffirming that agreement. The agreement, to cooperate in stabilising currencies, was reached in Paris in February this year. The finance minister made the remark at a news conference which followed a morning cabinet meeting. REUTER
money-fx	U.K. MONEY MARKET SHORTAGE FORECAST REVISED UP The Bank of England said it had revised its estimate of the deficit in the money market today up to a record two billion stg, before taking account of its morning operations, from 1.85 billion at midday. The Bank has provided the system with around 1.71 billion stg assistance so far today. REUTER
dlr, money-fx	FED'S JOHNSON SAYS LOWER DOLLAR WOULD EXACERBATE MARKET CONDITIONS
dlr, money-fx	JAPAN CENTRAL BANK ACTIVELY BUYS DOLLARS IN TOKYO The Bank of Japan actively bought dollars here in early afternoon trade at around 142.20 yen, dealers said. The central bank had placed buy orders at that level and prevented the dollar from falling when it came under heavy selling pressure from investment trusts and trading houses, they said. However, the intervention failed to boost the U.S. Currency significantly from the 142.20 yen level, they added. The dollar was trading around its midday rate of 142.30 yen. It had opened here at 141.85 yen. REUTER
crude	USX <X> UNIT RAISES SOME CRUDE POSTINGS Marathon Petroleum Company, a subsidiary of USX Corp <X>, said it raised the contract price it pays for three grades of crude oil, effective March 6. Illinois Sweet and Indiana Sweet are both being raised 50 cts a barrel to 16.75 dlrs/bbl, and the Southern Michigan grade is being raised 25 cts/bbl, also to 16.75 dlrs a bbl. The West Texas Intermediate grade was unchanged. Reuter
